provincename,Longitude,Latitude,Region.Name,Date/Time,production_in_division_X22.Utilities,production_in_division_X23.Construction,production_in_division_X31.33.Manufacturing,production_in_division_X48.49.Transportation.and.warehousing,production_in_division_X61.Educational.services,production_in_division_X62.Health.care.and.social.assistance,production_in_division_X72.Accommodation.and.food.services,production_in_division_X81.Other.services..except.public.administration.,production_in_division_X91.Public.administration,production_in_division_X11.Agriculture.forestry.fishing.hunting.21.Mining.quarrying.and.oil.and.gas.extraction,production_in_division_X41.Wholesale.trade.44.45.Retail.trade,production_in_division_X52.Finance.and.insurance.53.Real.estate.and.rental.and.leasing,production_in_division_X54.Professional..scientific.and.technical.services.55.56,production_in_division_X51.Information.culture.and.recreation.71,Population,GeoUID,Station Name,Climate ID,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow Grnd Last Day (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
Ontario,-80.22,44.5,Collingwood (T),2019-10-01,12.697576047003672,103.31913018215648,97.2355960897242,20.40115327861456,55.10358912281763,84.46892141504667,50.36191305245954,24.343880317253262,49.05426860020772,14.257265319109443,123.64843480082304,199.24018899281725,126.96447838199224,70.14463558763173,21793.0,3543031,COLLINGWOOD,6111792,14.893548387096772,5.070967741935483,9.974193548387095,28.6,-0.5,0.0,0.0,0.0,,33.0,68.0
Ontario,-80.22,44.5,Collingwood (T),2019-11-01,12.47581662045319,102.01186699039604,97.54102565250513,20.96708100988227,55.20738485353949,84.97610661471107,50.41493524294648,24.33462724528344,50.22850827015109,13.511559322306145,126.83132876327294,204.09367711667915,128.99261075713926,73.14459915454543,21793.0,3543031,COLLINGWOOD,6111792,4.006666666666667,-2.8766666666666665,0.56,11.6,-16.7,0.0,0.0,0.0,,32.0,76.0
Ontario,-80.22,44.5,Collingwood (T),2019-12-01,12.459990125498033,100.63120014313442,97.1224564035242,20.62294202346945,55.00908969458694,86.13906310750869,49.35741619329143,24.663621801849345,50.30710258082135,13.200785731055085,126.51678659921096,203.3559260609933,127.05903044758948,71.75205389324586,21793.0,3543031,COLLINGWOOD,6111792,2.570967741935484,-4.180645161290323,-0.8096774193548387,11.3,-17.0,0.0,0.0,0.0,,33.0,62.0
Ontario,-80.22,44.5,Collingwood (T),2020-01-01,13.463343535369708,110.10214340128545,94.79131149979256,20.56984867532536,55.954338045591626,86.5585795483822,49.867036180663405,23.41952984110721,48.71850499230232,14.194164608996118,128.8187556309387,204.5717775399688,128.86208483984075,69.58135173427587,21793.0,3543031,COLLINGWOOD,6111792,1.7483870967741937,-5.341935483870968,-1.7999999999999998,10.4,-16.2,0.0,0.0,0.0,,33.0,67.0
Ontario,-80.22,44.5,Collingwood (T),2020-02-01,12.665294801055074,107.2301295861537,94.80460647048253,20.12425179273537,52.11826069940295,87.08174389511075,48.642463059412506,22.877285880621884,49.22957707349268,13.583200064798286,127.8330552058036,206.4079840427782,125.34438507213572,67.31267933627916,21793.0,3543031,COLLINGWOOD,6111792,0.2586206896551724,-7.141379310344828,-3.4379310344827587,9.9,-20.5,0.0,0.0,0.0,,32.0,57.0
Ontario,-80.22,44.5,Collingwood (T),2020-03-01,11.92964126296334,102.8514805232642,84.3179136143549,17.863286896649566,60.56211595791101,77.00947880816985,30.556703845360964,19.8968185388824,46.23201371834379,13.011115286753942,116.67261653512448,208.6347632137326,113.46078101279856,61.05893185917472,21793.0,3543031,COLLINGWOOD,6111792,6.725806451612903,-2.07741935483871,2.3193548387096774,18.2,-9.8,0.0,0.0,0.0,,33.0,60.0
Ontario,-80.22,44.5,Collingwood (T),2020-04-01,12.13674748952266,83.616351571424,66.25534324410867,13.271607499472283,48.02900876991493,67.79941453818698,16.855439738426885,15.047498368504716,44.87631975137385,12.75216047597998,92.16060690837396,208.48348468459065,103.10462409406418,58.25997280425411,21793.0,3543031,COLLINGWOOD,6111792,9.253333333333334,0.1699999999999999,4.713333333333334,17.5,-4.6,0.0,0.0,0.0,,32.0,65.0
Ontario,-80.22,44.5,Collingwood (T),2020-05-01,11.229826344528425,89.57114989595189,71.19567737673029,13.163972785694256,45.03697935058603,67.60636580534765,20.397225145477154,14.88056080732948,46.0396987126426,12.878274999831302,100.20592165532987,201.73614164684668,103.05836798114434,56.934746247642224,21793.0,3543031,COLLINGWOOD,6111792,14.763333333333332,6.14,10.44,31.9,-2.3,0.0,0.0,39.4,,32.0,47.0
Ontario,-80.22,44.5,Collingwood (T),2020-06-01,12.223220143589652,99.57887651184863,85.99842834385754,14.512973809143222,48.02858657807054,73.57021621250219,26.00136425840926,16.32898344123757,46.40050849981181,12.582689319091042,122.07764396875416,199.9729368901261,108.4966613680894,59.215397485694304,21793.0,3543031,COLLINGWOOD,6111792,22.826666666666664,12.453333333333337,17.636666666666667,33.3,4.8,0.0,0.0,104.4,,28.0,75.0
Ontario,-80.22,44.5,Collingwood (T),2020-07-01,12.499405169484833,97.63919295006002,87.47650269064417,14.812419498474858,50.55173739749869,78.77595468408397,27.087791433714425,18.477019730117963,48.67974268233478,13.458983145087531,127.14578377922892,208.9148835556981,111.40165473921172,60.05106803699376,21793.0,3543031,COLLINGWOOD,6111792,27.029032258064515,17.967741935483872,22.496774193548383,33.4,14.3,0.0,0.0,75.2,,31.0,52.0
Ontario,-80.22,44.5,Collingwood (T),2020-08-01,11.268536237125293,99.7319436947779,92.57948873056334,14.60613087332961,56.341104674368935,82.09804940508992,32.98706877955552,19.418913432875627,49.48239674026946,12.720359792367724,129.11624658566197,206.71571504585228,113.66269744663762,62.93012214500743,21793.0,3543031,COLLINGWOOD,6111792,25.410344827586208,15.975862068965515,20.686206896551724,32.8,11.4,0.0,0.0,140.6,,34.0,57.0
Ontario,-80.22,44.5,Collingwood (T),2020-09-01,11.092799797089045,101.5008143059062,94.49796474716454,14.83706087868393,53.92446410195848,84.66518282925844,36.00706663384658,21.22816491061385,48.42708078047428,12.597093146914776,125.53069228795984,205.73520396504168,113.6471608476876,63.67591954655143,21793.0,3543031,COLLINGWOOD,6111792,21.12,10.793333333333331,15.946666666666664,29.4,2.9,0.0,0.0,60.9,,23.0,64.0
Ontario,-80.22,44.5,Collingwood (T),2020-10-01,11.567614396621538,106.5015408514533,91.85238433658331,14.45387309779892,53.30273001051743,83.79178220652504,33.72034501887786,20.566622328862817,48.39396732564805,12.34115897359284,130.3224183409564,207.72802594091945,118.30071786235244,68.60999533318038,21793.0,3543031,COLLINGWOOD,6111792,13.103225806451611,4.848387096774194,8.970967741935485,25.7,-3.3,0.0,0.0,88.3,,28.0,79.0
Ontario,-80.22,44.5,Collingwood (T),2020-11-01,11.528509363826345,105.55989672275489,95.08465612164126,14.09614221972176,53.436669861911525,85.13696112117428,33.78396703883949,21.829747099126525,47.59743396959173,13.55200158403774,133.3562127997188,211.2456566596382,118.46238695185656,65.75712867116981,21793.0,3543031,COLLINGWOOD,6111792,12.075862068965517,3.8689655172413793,7.975862068965518,26.0,-6.4,0.0,0.0,77.6,,33.0,86.0
Ontario,-80.22,44.5,Collingwood (T),2020-12-01,10.565464678368722,108.32458363219108,93.15893564662431,14.08428155080791,54.22516972452283,83.61250054409783,29.432153907514834,21.05642891677245,47.34538827334091,12.791965561632736,128.58957454507114,213.03063875281097,118.28432143178208,65.35362646128362,21793.0,3543031,COLLINGWOOD,6111792,2.306666666666666,-3.28,-0.49,9.7,-11.7,0.0,0.0,79.0,,35.0,66.0
Ontario,-80.22,44.5,Collingwood (T),2021-01-01,11.350184420653552,104.25560957947056,91.0869743136899,14.349987313758971,52.99355009508409,83.41430893805097,27.202066204618514,21.32257647286368,48.5193179279569,12.5617084142955,123.60463705567577,220.5345243465748,119.25505997419675,60.630970075855615,21793.0,3543031,COLLINGWOOD,6111792,0.1290322580645161,-5.190322580645161,-2.5387096774193547,4.9,-17.0,0.0,0.0,43.5,,34.0,59.0
Ontario,-80.22,44.5,Collingwood (T),2021-02-01,10.923062611689238,105.89988521774131,90.1626473140942,14.525744483924065,55.00173496975236,84.58249393492562,28.20523090774661,20.02214871405624,49.56174008635508,13.15734810962462,122.68579017521338,219.24240304933016,118.06165166642135,62.76047209848138,21793.0,3543031,COLLINGWOOD,6111792,-0.475,-9.210714285714284,-4.842857142857143,8.5,-18.7,0.0,0.0,33.9,,33.0,60.0
Ontario,-80.22,44.5,Collingwood (T),2021-03-01,11.66463314393841,115.3564768106208,94.5706941425202,15.840084254933744,78.77266100544064,90.11465954909356,35.05654957328856,22.37148349357728,52.16759131530221,13.122494040998502,134.11403026679469,225.0454796949116,119.772094263469,68.00412327018572,21793.0,3543031,COLLINGWOOD,6111792,8.493548387096775,-2.235483870967742,3.1322580645161286,21.4,-14.3,0.0,0.0,39.6,,31.0,78.0
Ontario,-80.22,44.5,Collingwood (T),2021-04-01,10.905650432998872,108.0679654335539,87.81566678903769,14.84662191943242,36.299391688164,84.51777905952274,30.786058385393225,19.80816534396437,49.42755163657127,13.024178334026118,122.61483748685347,212.3715987370509,112.54187222707304,61.98950198701279,21793.0,3543031,COLLINGWOOD,6111792,11.66,3.3266666666666667,7.506666666666666,26.2,-4.0,0.0,0.0,52.9,,34.0,60.0
Ontario,-80.22,44.5,Collingwood (T),2021-05-01,10.366066239665091,107.3777863136823,87.97725151672908,15.103940945560671,52.41381711885694,87.49948444565669,29.183032056902803,19.93406576839209,50.0003613388124,13.93733225192386,119.03272473016033,210.7701922504132,117.97886144402366,61.1944164895141,21793.0,3543031,COLLINGWOOD,6111792,17.125806451612902,6.635483870967741,11.870967741935484,30.9,-0.3,0.0,0.0,25.4,,34.0,44.0
Ontario,-80.22,44.5,Collingwood (T),2021-06-01,11.439161474280183,107.67018911435927,91.03656511166156,15.562895898704053,53.80989908682227,87.98498407928983,31.48504743510821,20.31176395883876,51.20277739301152,13.259744715964,125.68574351692553,205.33802659290487,119.42916005624448,62.200462051336025,21793.0,3543031,COLLINGWOOD,6111792,24.59333333333333,15.426666666666668,20.01,33.5,8.3,0.0,0.0,67.3,,27.0,51.0
Ontario,-80.22,44.5,Collingwood (T),2021-07-01,11.384306549418367,103.56842028968376,91.38121250368812,15.820572009240102,56.36506710195809,88.41637679657848,37.19641996282498,22.07807640757251,50.56909018880878,13.933365789338772,124.90372069466342,202.37179000285943,118.0978229943106,59.9939315109812,21793.0,3543031,COLLINGWOOD,6111792,23.586666666666662,15.27,19.433333333333334,31.5,10.8,0.0,0.0,109.0,,33.0,64.0
Ontario,-80.22,44.5,Collingwood (T),2021-08-01,11.46534499791915,105.80107227557568,90.51598905560364,15.746359407041211,55.54604702023382,88.4301174525469,43.30077688807431,22.304473686021105,48.80644258128716,13.66388402364702,126.36039497689924,204.4401508773541,122.100525988654,64.80405239596685,21793.0,3543031,COLLINGWOOD,6111792,26.47241379310345,17.124137931034483,21.79655172413793,33.2,11.3,0.0,0.0,14.3,,27.0,39.0
Ontario,-80.22,44.5,Collingwood (T),2021-09-01,11.058418719452064,107.19232382453998,88.26526824096156,16.213182987884487,56.35264725133541,86.05635102589885,43.22002399680776,21.34169101479125,50.21133146448791,14.04728508566724,128.6201372141305,209.4042989925151,122.4030430929261,72.06406706259953,21793.0,3543031,COLLINGWOOD,6111792,21.73333333333333,12.003333333333334,16.866666666666667,29.9,7.7,0.0,0.0,204.6,,36.0,52.0
Ontario,-80.22,44.5,Collingwood (T),2021-10-01,11.766903336226434,108.00328356638066,92.09011223127612,16.197449638899727,55.45381649314589,86.35805967729792,43.89498535024665,22.85702669753136,49.068093448072,13.405104687837364,131.77310656810357,216.04925515362103,122.22565185317588,71.3470065510859,21793.0,3543031,COLLINGWOOD,6111792,17.51290322580645,10.525806451612905,14.029032258064516,27.4,1.8,0.0,0.0,76.4,,34.0,53.0
Ontario,-80.22,44.5,Collingwood (T),2021-11-01,11.956646877139995,111.88133941592145,90.68280515233604,16.383670717837678,57.72539277647369,86.29040302189671,44.68420562591296,21.647100435329268,49.12241573258104,14.679867226500056,132.3777724012595,221.91599495020023,126.79902566558232,73.37668357657493,21793.0,3543031,COLLINGWOOD,6111792,7.88,0.6266666666666667,4.25,20.7,-7.8,0.0,0.0,81.5,,34.0,65.0
Ontario,-80.22,44.5,Collingwood (T),2021-12-01,12.94778907607367,109.1319409827987,93.94852348192578,16.47196553120033,57.914554886203206,87.17724181992091,43.99324701012373,21.49592651864076,49.77272412417753,12.980043494824749,134.21046756819482,223.2046154285764,126.55075457375784,73.35748020872947,21793.0,3543031,COLLINGWOOD,6111792,4.61,-2.72,0.9466666666666668,18.5,-9.6,0.0,0.0,73.0,,21.0,81.0
Ontario,-80.22,44.5,Collingwood (T),2022-01-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,-3.448387096774194,-13.90967741935484,-8.67741935483871,6.2,-25.2,0.0,0.0,42.7,,35.0,72.0
Ontario,-80.22,44.5,Collingwood (T),2022-02-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,-0.0107142857142857,-9.842857142857143,-4.932142857142857,11.2,-19.9,0.0,0.0,51.5,,23.0,67.0
Ontario,-80.22,44.5,Collingwood (T),2022-03-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,4.641935483870968,-3.4612903225806453,0.5838709677419354,19.9,-10.8,0.0,0.0,49.1,,28.0,74.0
Ontario,-80.22,44.5,Collingwood (T),2022-04-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,10.236666666666668,0.88,5.55,27.0,-4.0,0.0,0.0,46.1,,20.0,67.0
Ontario,-80.22,44.5,Collingwood (T),2022-05-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,20.212903225806453,8.429032258064517,14.316129032258065,31.8,0.5,0.0,0.0,59.7,,19.0,44.0
Ontario,-80.22,44.5,Collingwood (T),2022-06-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,22.41379310344828,11.96896551724138,17.189655172413794,31.1,7.8,0.0,0.0,111.8,,28.0,61.0
Ontario,-80.22,44.5,Collingwood (T),2022-07-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,24.88064516129032,15.25483870967742,20.067741935483877,32.3,11.1,0.0,0.0,50.1,,32.0,60.0
Ontario,-80.22,44.5,Collingwood (T),2022-08-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,25.616129032258065,15.596774193548388,20.60967741935484,32.8,10.9,0.0,0.0,153.8,,33.0,44.0
Ontario,-80.22,44.5,Collingwood (T),2022-09-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,21.216666666666665,12.823333333333332,17.01,30.1,4.2,0.0,0.0,82.8,,33.0,62.0
Ontario,-80.22,44.5,Collingwood (T),2022-10-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,15.729032258064516,5.019354838709678,10.370967741935484,25.3,-0.9,0.0,0.0,28.3,,32.0,65.0
Ontario,-80.22,44.5,Collingwood (T),2022-11-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,10.043333333333331,1.9833333333333332,6.003333333333333,24.6,-6.6,0.0,0.0,73.4,,20.0,58.0
Ontario,-80.22,44.5,Collingwood (T),2022-12-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,2.58,-3.5600000000000005,-0.4866666666666667,13.0,-11.4,0.0,0.0,52.8,,23.0,76.0
Ontario,-80.22,44.5,Collingwood (T),2023-01-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,1.3064516129032258,-3.909677419354839,-1.2999999999999998,5.8,-12.6,0.0,0.0,70.1,,20.0,52.0
Ontario,-80.22,44.5,Collingwood (T),2023-02-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,2.8892857142857147,-6.825,-1.957142857142857,14.6,-23.8,0.0,0.0,63.5,,34.0,76.0
Ontario,-80.22,44.5,Collingwood (T),2023-03-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,4.003225806451613,-3.261290322580645,0.3774193548387096,13.4,-11.1,0.0,0.0,52.9,,30.0,65.0
Ontario,-80.22,44.5,Collingwood (T),2023-04-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,13.12758620689655,2.913793103448276,8.013793103448275,28.5,-5.2,0.0,0.0,99.7,,29.0,63.0
Ontario,-80.22,44.5,Collingwood (T),2023-05-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,16.780645161290323,6.125806451612903,11.45483870967742,28.7,-1.3,0.0,0.0,44.9,,1.0,43.0
Ontario,-80.22,44.5,Collingwood (T),2023-06-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,20.166666666666668,12.2,16.172222222222224,25.5,8.8,0.0,0.0,227.4,,33.0,40.0
Ontario,-80.22,44.5,Collingwood (T),2023-07-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.22,44.5,Collingwood (T),2023-08-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.22,44.5,Collingwood (T),2023-09-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.22,44.5,Collingwood (T),2023-10-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.22,44.5,Collingwood (T),2023-11-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.22,44.5,Collingwood (T),2023-12-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.22,44.5,Collingwood (T),2024-01-01,,,,,,,,,,,,,,,,3543031,COLLINGWOOD,6111792,,,,,,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-01-01,12.619925112627444,16.880808262077334,21.60946616704956,9.88099427240101,20.670690504945657,36.48378095688188,9.228070556696933,5.138169410899573,36.24497102235128,82.3240670839827,34.97356932898633,20.186345750552217,17.30415846153286,6.063816735532203,7981.0,3554068,KIRKLAND LAKE CS,6074211,-9.906451612903227,-21.774193548387096,-15.86451612903226,6.9,-35.6,0.0,0.0,28.0,18.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-02-01,13.355813593417109,17.457304934042412,21.56453658492526,10.02971430644608,20.65470810886892,36.40276848649136,9.130848859910284,5.128862492064607,35.62206955511824,88.91623590513264,34.93822242778117,20.32821570036528,17.354189282298133,6.158087418698014,7981.0,3554068,KIRKLAND LAKE CS,6074211,-5.814285714285715,-21.107142857142858,-13.482142857142858,6.9,-36.8,0.0,0.0,10.2,30.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-03-01,12.84819568302924,17.534135777807688,21.677584172346336,10.210427232984816,21.607285604240367,36.66434533401016,9.166608687874724,5.187550941470806,36.4404592539292,94.69331528084756,34.867280670133354,19.463227045169948,17.39890152372436,5.897880786849173,7981.0,3554068,KIRKLAND LAKE CS,6074211,-1.5032258064516129,-14.206451612903225,-7.874193548387097,7.9,-26.4,0.0,0.0,15.8,29.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-04-01,12.839435116687774,17.435406259472643,21.312982195188432,10.152038681994082,20.155173007205168,35.94178578581782,9.411757919566991,5.195391274894476,37.05290206881583,92.36391557105163,35.17831641676136,20.390292270752543,17.66195709880121,5.822916706424182,7981.0,3554068,KIRKLAND LAKE CS,6074211,4.13448275862069,-10.451724137931036,-3.1724137931034484,18.4,-26.0,0.0,0.0,28.2,1.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-05-01,12.907647952143272,17.694446707544333,20.94180386126039,10.011576286039912,20.55980728499413,36.08665215339958,9.513780405470026,5.408824989489955,36.62819412222762,93.95500979996824,35.703961919493736,20.62374303612216,17.812430630348945,6.11511741037087,7981.0,3554068,KIRKLAND LAKE CS,6074211,17.851724137931036,3.303225806451613,10.43793103448276,30.2,-4.3,0.0,0.0,50.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-06-01,12.876981114804703,18.04178116537305,21.47390368302085,10.208110792151338,20.68938611967849,37.02710100052124,9.652391933222752,5.386055973970011,35.84889270349618,99.85570158002308,35.2525695308401,20.74841051951172,17.445444717377434,6.289787898199275,7981.0,3554068,KIRKLAND LAKE CS,6074211,22.3,8.286666666666667,15.303448275862069,30.5,0.3,0.0,0.0,65.6,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-07-01,14.229864767251383,17.415226545515484,21.11102074660853,10.62070120473161,22.04031886503449,37.6748199955597,9.706744059302617,5.258776446180594,35.88399842110625,106.21937076656327,35.820032554172464,20.830656518286208,17.403051181212774,6.110154128350747,7981.0,3554068,KIRKLAND LAKE CS,6074211,26.39354838709677,14.625806451612902,20.52258064516129,32.3,6.8,0.0,0.0,81.39999999999999,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-08-01,14.175518133889645,17.63170568956402,21.693715135647643,10.19895499760224,22.09124372301793,38.52972397530942,9.49501943549974,5.241030537018927,35.5187638017844,97.15957653010018,35.808265326328055,20.87386881826375,17.151018811790706,6.139549927769812,7981.0,3554068,KIRKLAND LAKE CS,6074211,24.11935483870968,12.438709677419356,18.280645161290323,31.5,7.3,0.0,0.0,64.4,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-09-01,14.555647905854109,17.51046820804629,21.52454194796674,10.237595210178611,20.980657735221406,38.4104977073058,9.374445258167547,5.176927356490406,37.64543910456192,91.96759006513766,35.648037545272096,20.926219543529285,17.499115248304076,6.203518698691779,7981.0,3554068,KIRKLAND LAKE CS,6074211,18.12333333333333,7.239999999999999,12.676666666666668,28.3,-0.4,0.0,0.0,126.9,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-10-01,14.409635502108609,17.5921660608565,21.712514526690125,10.34472376729854,20.726974130076623,38.31632455757682,9.203593656733048,5.109652704288862,37.27767494986056,91.1706030672873,35.81211962077683,21.30369622465833,17.57066755027621,6.2909004275088405,7981.0,3554068,KIRKLAND LAKE CS,6074211,5.11,-1.1333333333333333,1.99,18.5,-6.4,0.0,0.0,147.9,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-11-01,12.81749195242933,16.14023400605342,20.82884091748847,9.952066446123048,20.35311937792716,37.813903848987074,9.15327399020188,5.202692828865092,36.81824814992021,80.67480720280662,35.12339139413494,20.955618255118,17.341421825843977,5.909710273061367,7981.0,3554068,KIRKLAND LAKE CS,6074211,-2.6300000000000003,-9.07,-5.8566666666666665,5.6,-19.6,0.0,0.0,52.4,11.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2018-12-01,13.824539836726109,16.795691706278816,21.23532782288742,10.63294921972492,20.98678789311679,38.45611189974242,9.24885865727799,5.377322182691004,36.799877104407486,81.46515624784833,36.0429176778219,21.46366174055897,17.69430541488516,5.853916197185301,7981.0,3554068,KIRKLAND LAKE CS,6074211,-5.735483870967743,-15.212903225806452,-10.474193548387095,1.3,-30.9,0.0,0.0,49.1,30.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-01-01,13.679169596437609,16.508676991283163,21.61964589284953,10.045577478285985,21.1354434033989,38.07748775328604,9.96822245126847,5.243295226669205,36.55013404932548,87.20953595696271,36.07888631511676,21.20827379323272,17.68766063810341,6.226029552069163,7981.0,3554068,KIRKLAND LAKE CS,6074211,-12.196774193548388,-27.18064516129032,-19.69032258064516,1.3,-41.7,0.0,0.0,45.2,55.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-02-01,13.563461280871946,17.448351843634168,21.198426783691747,10.061905371340416,20.87967396619653,38.16468907488981,9.488702333078344,4.996836821992995,37.23381057140148,83.11365761267368,36.24709381494343,21.39532928457812,17.89261149789272,6.142535029971014,7981.0,3554068,KIRKLAND LAKE CS,6074211,-8.496428571428572,-23.260714285714283,-15.87857142857143,0.7,-35.2,0.0,0.0,79.39999999999999,87.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-03-01,13.366040478384033,16.882188922699097,21.53280465921055,10.047472344278164,20.96750828728845,37.31481155541166,9.807760063912358,5.103480065982362,37.0193692686296,90.09854215713511,37.13374451515952,21.00292233669764,17.482924926266943,5.977669749267592,7981.0,3554068,KIRKLAND LAKE CS,6074211,-1.28,-16.05,-8.663333333333332,7.7,-32.6,0.0,0.0,36.3,60.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-04-01,13.601610060440816,16.64192137082365,21.107775928531336,9.85612572979213,21.673840359281428,38.11217596296657,9.492159471968916,4.872853856917136,36.9521903399257,85.43528844725427,35.61380939350544,20.92474251653485,17.175339323602543,6.225891577130675,7981.0,3554068,KIRKLAND LAKE CS,6074211,5.180000000000001,-5.5,-0.16,15.5,-17.0,0.0,0.0,131.9,4.0,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-05-01,12.90756822951148,16.96441085868661,21.549320714223946,10.429528897550474,21.40009484786912,38.6531651838642,9.819959812095371,5.420027169245804,37.261268333185015,89.82775245713754,35.980291207510746,21.38567936316704,17.682127612824242,6.532128498407392,7981.0,3554068,KIRKLAND LAKE CS,6074211,13.151724137931032,0.7620689655172415,6.955172413793103,20.6,-5.0,0.0,0.0,31.3,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-06-01,13.288605881483347,16.839715655798344,21.54700600974151,10.605873168211012,20.911877548763176,38.68942456476062,9.810782076191495,5.276848879050892,36.60550701149241,95.01785812729018,35.74623586668755,20.75628265357466,17.65692682279352,6.683944265021312,7981.0,3554068,KIRKLAND LAKE CS,6074211,20.803448275862067,8.558620689655172,14.686206896551724,28.4,1.3,0.0,0.0,135.4,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-07-01,13.197689246475734,17.010764465971985,20.84139260411922,10.467266025162392,22.56351850411012,37.8365775904384,9.712818973026383,5.074000862967846,36.335343265564426,95.58798292380476,36.38662416864688,21.00570486548955,18.519235545765017,6.801053703343407,7981.0,3554068,KIRKLAND LAKE CS,6074211,25.489655172413794,13.113793103448277,19.306896551724137,31.4,8.2,0.0,0.0,4.3,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-08-01,13.208449989582428,17.340998253131367,20.90493245915024,10.078494427928176,22.265307726358746,39.32405081140113,9.677668345899384,5.241770770947503,38.19231016201055,99.36660029656343,36.34899539660506,21.804618855766737,18.591704656170403,6.454371674477978,7981.0,3554068,KIRKLAND LAKE CS,6074211,22.51935483870968,11.33548387096774,16.925806451612903,28.3,5.3,0.0,0.0,0.0,,0.0,0.0
Ontario,-80.0,48.15,Kirkland Lake (T),2019-09-01,13.67299197768488,17.437856423196603,21.045650282350508,10.11605150713584,20.55380411686703,39.41299257561522,9.56048814346097,5.278942965642216,37.648829667425055,100.01197247162747,36.875149424746816,21.580695761450915,18.535845273510606,6.456390067299531,7981.0,3554068,KIRKLAND LAKE CS,6074211,16.856666666666666,7.52,12.19,26.3,2.2,0.0,0.0,0.0,,0.0,0.0
